Time,Momentum,Torque
46.846,0.0424318314,0.0001121822727
46.956,0.0424482897,0.0001538036364
47.066,0.0424656682,0.0001997095455
47.176,0.0424922258,0.0001074986957
47.296,0.0424903929,0.0001000240909
47.396,0.0425142311,0.0001484619048
47.506,0.0425215699,0.0001209872727
47.616,0.0425408483,0.0001168554545
47.726,0.0425472781,0.000105017619
47.826,0.042562902,0.000116822973
48.096,0.0425905026,0.0001502076316
48.206,0.0426199809,0.0001507559091
48.316,0.0426236689,0.00005030818182
48.426,0.0426310487,0.0001216136364
48.536,0.0426504239,0.0001594422727
48.646,0.042666126,0.000105567619
48.746,0.0426725931,0.00005281047619
48.856,0.0426772162,0.000092455
48.966,0.0426929332,0.0001555818182
49.076,0.0427114442,0.0001515009091
49.186,0.0427262634,0.00007999227273
49.296,0.0427290425,0.00007582681818
49.406,0.0427429453,0.0001348722727
49.516,0.0427587144,0.00009697590909
49.626,0.04276428,0.00009282727273
49.736,0.0427791364,0.00009707772727
49.846,0.0427856371,0.0001013790909
49.956,0.0428014398,0.00008872954545
50.066,0.0428051576,0.00007972095238
50.166,0.0428181812,0.0001462266667
50.276,0.0428358652,0.000097315
50.386,0.0428395905,0.00005928272727
50.496,0.0428489074,0.0001695004545
50.606,0.0428768806,0.0001017004545
50.716,0.0428712815,0.00003393409091
50.826,0.0428843461,0.00008060181818
50.936,0.0428890139,0.0001188536364
51.046,0.0429104939,0.00004668454545
51.156,0.0428992845,-0.000008500454545
51.266,0.0429086238,0.00009770409091
51.376,0.0429207794,0.0001647819048
51.476,0.042943228,0.00009352285714
51.586,0.0429404192,0.00006382136364
51.696,0.0429572687,0.0001149081818
51.806,0.042965699,0.00005535409091
51.916,0.0429694466,0.00001703454545
52.026,0.0429694466,0.00005113818182
52.136,0.042980697,0.0001748009091
52.246,0.0430079028,0.0001535327273
52.356,0.0430144742,0.00006402409091
52.466,0.0430219881,0.00005977409091
52.576,0.0430276245,0.00003843818182
52.686,0.0430304445,0.00007691045455
52.796,0.0430445448,0.00008506095238
52.896,0.0430483073,0.0000268752381
53.006,0.0430501886,0.0000790880531
53.122,0.0430661812,0.00009576946903
53.232,0.0430718325,0.00003852318182
53.342,0.0430746563,0.00008969095238
53.442,0.0430906676,0.0001301190476
53.552,0.0431019813,0.00009856772727
53.662,0.0431123525,0.00002570454545
53.772,0.0431076363,0.00002145409091
53.882,0.0431170724,0.00006432909091
53.992,0.0431217887,0.00006863
54.102,0.043132171,0.00004719227273
54.212,0.043132171,0.00004722681818
54.322,0.0431425609,0.00009877136364
54.432,0.0431539007,0.00002147090909
54.542,0.0431472845,0.00003865818182
54.652,0.0431624055,0.00007652809524
54.752,0.0431633554,0.00009009857143
54.862,0.0431813262,0.00005156136364
54.972,0.0431746989,0.00005593045455
55.082,0.0431936309,0.00003442545455
55.192,0.0431822725,0.00002582272727
55.302,0.0431993119,0.0001205131818
55.412,0.0432087854,0
55.522,0.0431993119,0.00003015772727
55.632,0.0432154201,0.00009907590909
55.742,0.0432211086,0.00004739590909
55.852,0.0432258472,-0.000008635909091
55.962,0.0432192087,0.00002155590909
56.072,0.0432305895,0.0000813
56.172,0.0432362817,0.00006325904762
56.282,0.0432438739,0.00006470181818
56.392,0.0432505161,0.00007016478261
56.512,0.0432600118,-0.00002157318182
56.612,0.04324577,0.00001809428571
56.722,0.0432638116,0.00003882772727
56.832,0.0432543121,-0.00001727181818
56.942,0.0432600118,0.00009501181818
57.052,0.0432752147,0.00007342227273
57.162,0.0432761647,-0.00002066695652
57.282,0.0432704613,0.00006050181818
57.382,0.0432894751,0.000114087
57.482,0.0432932787,0.00003171857143
57.592,0.043296136,0.00003338026316
57.71,0.0433008894,0.00003053715596
57.81,0.0433027931,-0.000004523333333
57.92,0.0432999395,-0.00003008221344
58.063,0.0432951823,0.00002921403509
58.148,0.0433066003,0.00006511421053
58.253,0.043307554,0.00004870604651
58.363,0.0433170721,0.000008312663755
58.482,0.0433094576,0.00001701339286
58.587,0.0433208831,0.00006533872549
58.686,0.0433227867,0.00003914109589
58.806,0.043329455,0.00003402633929
58.91,0.0433304086,0.00003514101382
59.023,0.0433370806,0.00002770072639
59.323,0.043341849,0.00003763526316
59.403,0.043351382,0.00007527052632
59.513,0.0433561504,0
59.623,0.043351382,-0.00001300454545
59.733,0.0433532894,0.00002167454545
59.843,0.0433561504,0.00001735636364
59.953,0.0433571078,0.00007809545455
60.063,0.0433733314,0.00006507409091
60.173,0.0433714241,0.00003037818182
60.283,0.0433800146,0
60.393,0.0433714241,-0.00006819047619
60.493,0.0433656946,0.00003636571429
60.603,0.0433790609,0.00009115090909
60.713,0.0433857478,0.00001737363636
60.823,0.0433828831,0.00001302181818
60.933,0.0433886126,0.00006079
61.043,0.0433962569,0.000021725
61.153,0.0433933921,0
61.263,0.0433962569,0.00000867
61.373,0.0433952995,0.00001729457014
61.484,0.043400079,0.00004189840637
61.624,0.043405816,0.00005009619048
61.694,0.0434105992,0.00002657333333
61.804,0.0434105992,0
61.914,0.0434105992,-0.000008703636364
62.024,0.0434086844,0.00004781954545
62.134,0.0434211195,0.000008703636364
62.244,0.0434105992,-0.00003478090909
62.354,0.0434134677,0.00007393
62.464,0.0434268638,0.00003913272727
62.574,0.0434220769,-0.00002611045455
62.684,0.0434211195,0.00001740681818
62.794,0.0434259064,0.00005222136364
62.904,0.0434326082,-0.000013055
63.014,0.0434230343,-0.00006380857143
63.114,0.0434192084,0.00007750333333
63.224,0.04343931,0.0001087781818
63.334,0.0434431396,0.000004351818182
63.444,0.0434402674,0
63.554,0.0434431396,-0.00003047954545
63.664,0.0434335619,0.00004355227273
63.774,0.0434527211,0.00004788681818
63.884,0.043444097,-0.00003049681818
63.994,0.0434460118,-0.00001740727273
64.104,0.0434402674,-0.00003483136364
64.214,0.0434383489,0.00005225590909
64.324,0.0434517637,0.00003194904762
64.424,0.0434450582,-0.00002739
64.534,0.0434460118,0.00003918318182
64.644,0.0434536785,-0.00001740727273
64.754,0.0434421822,-0.00004355227273
64.864,0.043444097,0.00002177636364
64.974,0.043446973,0.00007404863636
65.084,0.0434603877,0.00001305545455
65.194,0.0434498452,-0.00006097590909
65.304,0.043446973,-0.000004351818182
65.414,0.0434488878,0.000004162608696
65.534,0.0434479304,-0.000008703636364
65.634,0.043446973,-0.001427251923
65.742,0.043151062,-0.004543367431
65.852,0.0424565189,-0.006012432273
65.962,0.0418283269,-0.005936587143
66.062,0.0412098356,-0.005908150952
66.172,0.0405876152,-0.005870634545
66.282,0.039918296,-0.005761601818
66.392,0.0393200628,-0.005689906818
66.502,0.0386665165,-0.00564373
66.612,0.0380784422,-0.005317953182
66.722,0.0374965668,-0.005546178182
66.832,0.036858283,-0.005483965909
66.942,0.0362900943,-0.005407462273
67.052,0.0356686413,-0.005103745217
67.172,0.0351162329,-0.004978376364
67.272,0.0345733985,-0.005448964286
67.382,0.0339719504,-0.005113794762
67.482,0.0334995016,-0.005086759524
67.592,0.0329037309,-0.005075098182
67.702,0.03238298,-0.004910779545
67.812,0.0318233594,-0.004851851818
67.922,0.0313155726,-0.004616049545
68.032,0.0308078285,-0.004787717727
68.142,0.0302622747,-0.004544214348
68.262,0.0297626592,-0.004121408
68.392,0.0292319227,-0.00421785125
68.502,0.0287503749,-0.004533356364
68.612,0.0282345843,-0.005230856316
68.692,0.0277565122,-0.004935171667
68.792,0.0273462534,-0.004388569524
68.902,0.0268349126,-0.004377258636
69.012,0.0263832565,-0.004258125455
69.122,0.025898125,-0.004209679545
69.232,0.025457127,-0.004182815
69.342,0.0249779057,-0.004145579091
69.452,0.0245450996,-0.003921257727
69.562,0.024115229,-0.003989472727
69.672,0.0236674156,-0.003933245909
69.782,0.0232499149,-0.003966341818
69.892,0.0227948204,-0.003920402727
70.002,0.0223874263,-0.003551805217
70.122,0.0219779052,-0.003708636154
70.392,0.0209410582,-0.003976193889
70.482,0.0205464754,-0.003950186
70.592,0.020151021,-0.003605539091
70.702,0.0197532568,-0.003732622727
70.812,0.019329844,-0.003726264091
70.922,0.0189334787,-0.003684768868
71.024,0.018548673,-0.003648807547
71.134,0.0181599315,-0.003694353182
71.244,0.0177359153,-0.00317312902
71.389,0.0173507836,-0.003425363111
71.469,0.0169652086,-0.004043921809
71.577,0.0165905263,-0.003641886364
71.689,0.0161639936,-0.00364722
71.797,0.0157881379,-0.003539944395
71.912,0.015374586,-0.003672518142
72.023,0.0149581488,-0.003567550952
72.122,0.0146254003,-0.003651113235
72.227,0.0142133217,-0.003516037946
72.346,0.0138378078,-0.003523393722
72.45,0.0134276049,-0.003632014486
72.56,0.0130605567,-0.00344204554
72.663,0.0126944492,-0.003384455963
72.778,0.0123227453,-0.003423206667
72.888,0.0119242277,-0.003489844292
72.997,0.0115584694,-0.003463659242
73.099,0.0111933956,-0.003531131019
73.213,0.0107957451,-0.003554384375
73.323,0.0103972135,-0.003376061972
73.426,0.0100766439,-0.003238771364
73.543,0.0096846838,-0.003359969507
73.649,0.0093273707,-0.003377898649
73.765,0.0089347903,-0.003329108482
73.873,0.0085816504,-0.003289184651
73.98,0.0082276156,-0.003341564253
74.094,0.0078431647,-0.003502595238
74.19,0.0074920706,-0.003211110138
74.311,0.0071463538,-0.003191817467
74.419,0.0067611444,-0.003324125
74.531,0.0064150463,-0.003169823041
74.636,0.0060732928,-0.003281991364
74.751,0.0056930082,-0.003401930189
74.848,0.0053520836,-0.003201596244
74.964,0.0050110682,-0.003123861947
75.074,0.0046460908,-0.003213613699
75.183,0.0043072868,-0.00272827561
75.32,0.003974935,-0.002814654472
75.429,0.0036148818,-0.003179030556
75.536,0.0032882644,-0.002955884932
75.648,0.002967543,-0.003014563801
75.757,0.0026220458,-0.003070082407
75.864,0.0023044052,-0.002887654673
75.971,0.0020040877,-0.002774473756
76.085,0.0016912465,-0.002643048636
76.191,0.001422617,-0.002863154922
76.278,0.0011386576,-0.002554722335
76.388,0.0009193367,-0.001927325822
76.491,0.0007281372,-0.001945347934
76.63,0.0004485625,-0.005608312727
76.711,-0.0005056916,-0.005699732804
76.819,-0.000628687,-0.001014742857
76.928,-0.0007258908,-0.002683104587
77.037,-0.0012136038,-0.004083624771
77.146,-0.001616121,-0.003537021918
77.256,-0.0019882116,-0.003398451364
77.366,-0.0023637803,-0.003264655
77.476,-0.0027064357,-0.003052920183
77.584,-0.0030293169,-0.003119219355
77.693,-0.0033833063,-0.003032471233
77.803,-0.0036934281,-0.002551918776
77.938,-0.0040085264,-0.00265600813
78.049,-0.0043468061,-0.002975152995
78.155,-0.0046541346,-0.002832244444
78.265,-0.0049585709,-0.002865766063
78.376,-0.0052874689,-0.002857871364
78.485,-0.0055873026,-0.002762973148
78.592,-0.0058842711,-0.002814254751
78.706,-0.0062092529,-0.002782785586
78.814,-0.0065020495,-0.002735161682
78.92,-0.0067945775,-0.003215109474
79.004,-0.0071129203,-0.002857370089
79.144,-0.0074346284,-0.002483810612
79.249,-0.0077214539,-0.002692622066
79.357,-0.0080081569,-0.002607271364
79.469,-0.0082950536,-0.002722043379
79.576,-0.0086042844,-0.00304360567
79.663,-0.0088855131,-0.002561031364
79.796,-0.0091677113,-0.002722521659
79.88,-0.0094763003,-0.003040302083
79.988,-0.0097514493,-0.002581739252
80.094,-0.0100287925,-0.00266345787
80.204,-0.0103267562,-0.002298003213
80.343,-0.0106009953,-0.002235919919
80.45,-0.0108767925,-0.002599253636
80.563,-0.0111728311,-0.002572833636
80.67,-0.0114428159,-0.002481541014
80.78,-0.0117113255,-0.002584932569
80.888,-0.0120063312,-0.002582138991
80.998,-0.0122742318,-0.002816783069
81.077,-0.0125387032,-0.002962237968
81.185,-0.0128281703,-0.002454804018
81.301,-0.0130885793,-0.002424821503
81.571,-0.0137641514,-0.002293387595
81.696,-0.0139944674,-0.002137879916
81.81,-0.0142751047,-0.002438414545
81.916,-0.0145309186,-0.002456639352
82.026,-0.0148057388,-0.002757480105
82.107,-0.0150575973,-0.002302220737
82.243,-0.0153053207,-0.0021153876
82.357,-0.0155864442,-0.002409105046
82.461,-0.0158305056,-0.002250821296
82.573,-0.0160726216,-0.002286518386
82.684,-0.0163403992,-0.002347413364
82.79,-0.0165820103,-0.002533040526
82.874,-0.0168216769,-0.002203104167
83.006,-0.0170578808,-0.002018631984
83.121,-0.017320279,-0.002254018468
83.228,-0.0175582729,-0.002324442056
83.335,-0.0178177096,-0.002251240639
83.447,-0.0180512946,-0.002105741553
83.554,-0.018278867,-0.002227749309
83.664,-0.0185347162,-0.002229449541
83.772,-0.018764887,-0.002097902294
83.882,-0.0189920589,-0.002135391855
83.993,-0.0192368086,-0.002158653636
84.102,-0.0194669627,-0.002158865
84.213,-0.0197117589,-0.002430906218
84.295,-0.0199361276,-0.002291298947
84.403,-0.0201471057,-0.002106138991
84.513,-0.0203952659,-0.002128477315
84.619,-0.0206068568,-0.00175072623
84.757,-0.0208224431,-0.001805038306
84.867,-0.0210545063,-0.002314103646
84.949,-0.021266751,-0.002226699476
85.058,-0.0214798059,-0.001956418605
85.164,-0.021687381,-0.002007347273
85.278,-0.0219214223,-0.002003791364
85.384,-0.0221282151,-0.001973378899
85.496,-0.0223516189,-0.001728382449
85.629,-0.0225516688,-0.001838644037
85.714,-0.0227524433,-0.00211774264
85.826,-0.0229688641,-0.001936172093
85.929,-0.0231687203,-0.001909594064
86.045,-0.0233870652,-0.001865637104
86.15,-0.0235810261,-0.001835654245
86.257,-0.0237762239,-0.001744230734
86.368,-0.0239612684,-0.001736954795
86.476,-0.024156617,-0.001860569863
86.587,-0.0243687332,-0.001875068304
86.7,-0.0245766323,-0.001517089712
86.83,-0.024737386,-0.001542844583
86.94,-0.024946915,-0.001767242009
87.049,-0.025124412,-0.001935173196
87.134,-0.0253223386,-0.001719884234
87.271,-0.0255062263,-0.001537782645
87.376,-0.025694482,-0.001776532407
87.487,-0.0258899573,-0.00168764843
87.599,-0.0260708276,-0.001577192694
87.706,-0.0262353625,-0.001658294931
87.816,-0.0264306776,-0.001916868783
87.895,-0.0265976507,-0.001868775
88.012,-0.0267969575,-0.001620443049
88.118,-0.0269590095,-0.001589187736
88.224,-0.0271338653,-0.001584058796
88.334,-0.0273011662,-0.001606338288
88.446,-0.0274904724,-0.001659736697
88.552,-0.0276629888,-0.001587315596
88.664,-0.0278365072,-0.001578263927
88.771,-0.0280086286,-0.001361830328
88.908,-0.0281687938,-0.001291426423
89.017,-0.0283263195,-0.001492087838
89.13,-0.0285000373,-0.001795972632
89.207,-0.0286675543,-0.001772454098
89.313,-0.0288243964,-0.001450741256
89.43,-0.0289910696,-0.001266749194
89.561,-0.0291385502,-0.001298741176
