                                                         18 Apr 2022 10:22:52
FOR UNFUNDED EDUCATIONAL USE ONLY
Planet-Earth


       Time (UTCG)              x (km)            y (km)            z (km)   
 4 Jun 2026 12:33:20.000    -185068.486418     356149.024162     25971.428135
 5 Jun 2026 10:46:40.000    -249050.439751     311742.434247     17929.771249
 6 Jun 2026 09:00:00.000    -302815.503396     254816.605693      9172.296262
 7 Jun 2026 07:13:20.000    -343866.874743     187382.207080        45.114463
 8 Jun 2026 05:26:40.000    -370048.250367     111965.582716     -9070.688339
 9 Jun 2026 03:40:00.000    -379656.310158      31592.974406    -17767.205244
10 Jun 2026 01:53:20.000    -371578.079276     -50248.733486    -25621.912521
11 Jun 2026 00:06:40.000    -345451.110712    -129695.884418    -32215.900944
11 Jun 2026 22:20:00.000    -301830.401315    -202661.509989    -37159.660324
12 Jun 2026 20:33:20.000    -242326.458929    -265077.917977    -40126.248919
13 Jun 2026 18:46:40.000    -169660.852973    -313226.989905    -40888.559935
14 Jun 2026 17:00:00.000     -87582.417137    -344120.169769    -39353.545292
15 Jun 2026 15:13:20.000       -612.913151    -355850.759638    -35583.794508
16 Jun 2026 13:26:40.000      86354.907831    -347824.448028    -29798.256322
17 Jun 2026 11:40:00.000     168525.519414    -320800.296614    -22349.822580
18 Jun 2026 09:53:20.000     241627.105320    -276736.781903    -13685.272574
19 Jun 2026 08:06:40.000     302210.906661    -218500.925682     -4298.244788
20 Jun 2026 06:20:00.000     347792.796390    -149528.218252      5314.109844
21 Jun 2026 04:33:20.000     376858.941954     -73509.409673     14684.176020
22 Jun 2026 02:46:40.000     388784.305253       5854.181657     23394.977399
23 Jun 2026 01:00:00.000     383713.052249      85019.128525     31091.171597
23 Jun 2026 23:13:20.000     362435.614127     160705.384768     37483.157046
24 Jun 2026 21:26:40.000     326280.182233     229959.414744     42347.371585
25 Jun 2026 19:40:00.000     277023.268473     290194.089376     45525.031915
26 Jun 2026 17:53:20.000     216816.123025     339219.156632     46920.618323
27 Jun 2026 16:06:40.000     148120.394022     375270.106202     46500.633920
28 Jun 2026 14:20:00.000      73646.013517     397038.130930     44292.623437
29 Jun 2026 12:33:20.000      -3714.303006     403700.189921     40384.123949
30 Jun 2026 10:46:40.000     -80957.264898     394946.047267     34921.095913
 1 Jul 2026 09:00:00.000    -155048.796477     370998.527968     28105.409443
 2 Jul 2026 07:13:20.000    -223010.321855     332623.845083     20191.083083
 3 Jul 2026 05:26:40.000    -282009.482184     281130.218538     11479.124891
 4 Jul 2026 03:40:00.000    -329453.467661     218354.420592      2310.933968
 5 Jul 2026 01:53:20.000    -363084.449289     146636.548453     -6939.781935
 6 Jul 2026 00:06:40.000    -381078.341129      68782.558425    -15876.764386
 6 Jul 2026 22:20:00.000    -382149.292484     -11988.450127    -24093.107196
 7 Jul 2026 20:33:20.000    -365661.576886     -92119.330188    -31186.088901
 8 Jul 2026 18:46:40.000    -331746.485148    -167824.105660    -36775.898368
 9 Jul 2026 17:00:00.000    -281413.408902    -235245.912715    -40528.971213
10 Jul 2026 15:13:20.000    -216631.918074    -290675.703213    -42185.654625
11 Jul 2026 13:26:40.000    -140348.810633    -330831.607082    -41589.948444
12 Jul 2026 11:40:00.000     -56398.700283    -353175.315441    -38716.413829
13 Jul 2026 09:53:20.000      30721.077671    -356212.268158    -33687.112911
14 Jul 2026 08:06:40.000     116205.447322    -339701.895037    -26771.480925
15 Jul 2026 06:20:00.000     195372.711581    -304711.392160    -18365.592685
16 Jul 2026 04:33:20.000     264082.288402    -253487.872583     -8953.606645
17 Jul 2026 02:46:40.000     319050.293606    -189181.786673       939.959735
18 Jul 2026 01:00:00.000     358013.000203    -115497.311704     10796.365775
18 Jul 2026 23:13:20.000     379741.357829     -36351.871716     20138.890336
19 Jul 2026 09:00:00.000     383737.592016       -798.842346     23978.032913
