                                                                  13 Jun 2024 22:46:58
Satellite-NOVASAT-16U


       Time (UTCG)                x (km)               y (km)              z (km)     
 1 Jan 2026 14:15:00.000     113784949.301089     -73470803.590296    -57399733.659774
 1 Jan 2026 14:18:00.000     112814982.847414     -74953231.144118    -57398462.838073
 1 Jan 2026 14:21:00.000     111825689.732306     -76422611.261389    -57397296.646096
 1 Jan 2026 14:24:00.000     110817209.801782     -77878711.316184    -57396263.480250
 1 Jan 2026 14:27:00.000     109789686.957525     -79321307.690573    -57395386.658722
 1 Jan 2026 14:30:00.000     108743270.056790     -80750184.867799    -57394683.531836
 1 Jan 2026 14:33:00.000     107678113.774840     -82165134.328391    -57394164.820089
 1 Jan 2026 14:36:00.000     106594379.400779     -83565953.291238    -57393834.205142
 1 Jan 2026 14:39:00.000     105492235.538802     -84952443.347011    -57393688.189352
 1 Jan 2026 14:42:00.000     104371858.689320     -86324409.034437    -57393716.229215
 1 Jan 2026 14:45:00.000     103233433.687418     -87681656.411675    -57393901.137633
 1 Jan 2026 14:48:00.000     102077153.980291     -89023991.674466    -57394219.739639
 1 Jan 2026 14:51:00.000     100903221.729863     -90351219.870704    -57394643.756584
 1 Jan 2026 14:54:00.000      99711847.732348     -91663143.756891    -57395140.885038
 1 Jan 2026 14:57:00.000      98503251.152110     -92959562.836603    -57395676.029247
 1 Jan 2026 15:00:00.000      97277659.073420     -94240272.613987    -57396212.640130
 1 Jan 2026 15:03:00.000      96035305.879649     -95505064.087462    -57396714.109709
 1 Jan 2026 15:06:00.000      94776432.475581     -96753723.499872    -57397145.167806
 1 Jan 2026 15:09:00.000      93501285.374080     -97986032.352106    -57397473.227685
 1 Jan 2026 15:12:00.000      92210115.673364     -99201767.677889    -57397669.629318
 1 Jan 2026 15:15:00.000      90903177.955622    -100400702.568116    -57397710.732839
 1 Jan 2026 15:18:00.000      89580729.140899    -101582606.924624    -57397578.820464
 1 Jan 2026 15:21:00.000      88243027.332686    -102747248.415366    -57397262.772473
 1 Jan 2026 15:24:00.000      86890330.692608    -103894393.596400    -57396758.491448
 1 Jan 2026 15:27:00.000      85522896.381654    -105023809.160599    -57396069.058606
 1 Jan 2026 15:30:00.000      84140979.603785    -106135263.269276    -57395204.616242
 1 Jan 2026 15:33:00.000      82744832.785227    -107228526.920541    -57394181.980774
 1 Jan 2026 15:36:00.000      81334704.918621    -108303375.307774    -57393024.001151
 1 Jan 2026 15:39:00.000      79910841.096383    -109359589.122466    -57391758.687115
 1 Jan 2026 15:42:00.000      78473482.251412    -110396955.758540    -57390418.140551
 1 Jan 2026 15:45:00.000      77022865.116589    -111415270.379245    -57389037.330723
 1 Jan 2026 15:48:00.000      75559222.407085    -112414336.813188    -57387652.760108
 1 Jan 2026 15:51:00.000      74082783.221893    -113393968.252505    -57386301.071732
 1 Jan 2026 15:54:00.000      72593773.653254    -114353987.733462    -57385017.651149
 1 Jan 2026 15:57:00.000      71092417.585056    -115294228.387701    -57383835.276388
 1 Jan 2026 16:00:00.000      69578937.654519    -116214533.460291    -57382782.867394
 1 Jan 2026 16:03:00.000      68053556.345008    -117114756.098961    -57381884.382652
 1 Jan 2026 16:06:00.000      66516497.172828    -117994758.926523    -57381157.905117
 1 Jan 2026 16:09:00.000      64967985.926636    -118854413.415749    -57380614.952300
 1 Jan 2026 16:12:00.000      63408251.915738    -119693599.092220    -57380260.036845
 1 Jan 2026 16:15:00.000      61837529.182202    -120512202.596102    -57380090.494362
 1 Jan 2026 16:18:00.000      60256057.632397    -121310116.637822    -57380096.585080
 1 Jan 2026 16:21:00.000      58664084.045466    -122087238.885616    -57380261.865444
 1 Jan 2026 16:24:00.000      57061862.920069    -122843470.824247    -57380563.815478
 1 Jan 2026 16:27:00.000      55449657.125626    -123578716.624424    -57380974.697977
 1 Jan 2026 16:30:00.000      53827738.330795    -124292882.061146    -57381462.616756
 1 Jan 2026 16:33:00.000      52196387.189324    -124985873.516705    -57381992.733566
 1 Jan 2026 16:36:00.000      50555893.271729    -125657597.100425    -57382528.597267
 1 Jan 2026 16:39:00.000      48906554.740171    -126307957.912542    -57383033.534522
 1 Jan 2026 16:42:00.000      47248677.772753    -126936859.474263    -57383472.048988
 1 Jan 2026 16:45:00.000      45582575.752884    -127544203.339856    -57383811.175584
 1 Jan 2026 16:48:00.000      43908568.247422    -128129888.900364    -57384021.738196
 1 Jan 2026 16:51:00.000      42226979.805627    -128693813.381853    -57384079.462820
 1 Jan 2026 16:54:00.000      40538138.617338    -129235872.034731    -57383965.903671
 1 Jan 2026 16:57:00.000      38842375.074706    -129755958.504384    -57383669.146947
 1 Jan 2026 17:00:00.000      37140020.285421    -130253965.367821    -57383184.265358
 1 Jan 2026 17:03:00.000      35431404.588050    -130729784.815864    -57382513.506127
 1 Jan 2026 17:06:00.000      33716856.120193    -131183309.456366    -57381666.205243
 1 Jan 2026 17:09:00.000      31996699.489328    -131614433.210514    -57380658.431276
 1 Jan 2026 17:12:00.000      30271254.592660    -132023052.272090    -57379512.372315
 1 Jan 2026 17:15:00.000      28540835.627697    -132409066.098294    -57378255.489441
 1 Jan 2026 17:18:00.000      26805750.328782    -132772378.400507    -57376919.469016
 1 Jan 2026 17:21:00.000      25066299.457012    -133112898.104232    -57375539.013766
 1 Jan 2026 17:24:00.000      23322776.562291    -133430540.249150    -57374150.518785
 1 Jan 2026 17:27:00.000      21575468.026401    -133725226.802926    -57372790.682973
 1 Jan 2026 17:30:00.000      19824653.386289    -133996887.365658    -57371495.108876
 1 Jan 2026 17:33:00.000      18070605.926361    -134245459.745926    -57370296.944360
 1 Jan 2026 17:36:00.000      16313593.519059    -134470890.393759    -57369225.617938
 1 Jan 2026 17:39:00.000      14553879.683669    -134673134.680594    -57368305.715996
 1 Jan 2026 17:42:00.000      12791724.825453    -134852157.021185    -57367556.044760
 1 Jan 2026 17:45:00.000      11027387.610160    -135007930.837287    -57366988.912791
 1 Jan 2026 17:48:00.000       9261126.424026    -135140438.367655    -57366609.661383
 1 Jan 2026 17:51:00.000       7493200.865664    -135249670.333346    -57366416.460779
 1 Jan 2026 17:54:00.000       5723873.215062    -135335625.471332    -57366400.379980
 1 Jan 2026 17:57:00.000       3953409.825035    -135398309.952938    -57366545.727485
 1 Jan 2026 18:00:00.000       2182082.383274    -135437736.706567    -57366830.649965
 1 Jan 2026 18:03:00.000        410168.997201    -135453924.666459    -57367227.966016
 1 Jan 2026 18:06:00.000      -1362044.939819    -135446897.970793    -57367706.203207
 1 Jan 2026 18:09:00.000      -3134266.134712    -135416685.133386    -57368230.798825
 1 Jan 2026 18:12:00.000      -4906193.058472    -135363318.213393    -57368765.418536
 1 Jan 2026 18:15:00.000      -6677515.902263    -135286832.006953    -57369273.342627
 1 Jan 2026 18:18:00.000      -8447916.830598    -135187263.283609    -57369718.866960
 1 Jan 2026 18:21:00.000     -10217070.525228    -135064650.088602    -57370068.665174
 1 Jan 2026 18:24:00.000     -11984645.003320    -134919031.129947    -57370293.060168
 1 Jan 2026 18:27:00.000     -13750302.683043    -134750445.266503    -57370367.156360
 1 Jan 2026 18:30:00.000     -15513701.661145    -134558931.110227    -57370271.789518
 1 Jan 2026 18:33:00.000     -17274497.158992    -134344526.752501    -57369994.257919
 1 Jan 2026 18:36:00.000     -19032343.087656    -134107269.620896    -57369528.806955
 1 Jan 2026 18:39:00.000     -20786893.677976    -133847196.469159    -57368876.848687
 1 Jan 2026 18:42:00.000     -22537805.119242    -133564343.499581    -57368046.907970
 1 Jan 2026 18:45:00.000     -24284737.149707    -133258746.613363    -57367054.297207
 1 Jan 2026 18:48:00.000     -26027354.543761    -132930441.781197    -57365920.532144
 1 Jan 2026 18:51:00.000     -27765328.444334    -132579465.523099    -57364672.510989
 1 Jan 2026 18:54:00.000     -29498337.494531    -132205855.483691    -57363341.488178
 1 Jan 2026 18:57:00.000     -31226068.729924    -131809651.086529    -57361961.881938
 1 Jan 2026 19:00:00.000     -32948218.201249    -131390894.249066    -57360569.961146
 1 Jan 2026 19:03:00.000     -34664491.307310    -130949630.138076    -57359202.461577
 1 Jan 2026 19:06:00.000     -36374602.828018    -130485907.944295    -57357895.184344
 1 Jan 2026 19:09:00.000     -38078276.658618    -129999781.654331    -57356681.629996
 1 Jan 2026 19:12:00.000     -39775245.256586    -129491310.797863    -57355591.720381
 1 Jan 2026 19:15:00.000     -41465248.823326    -128960561.148568    -57354650.657059
 1 Jan 2026 19:18:00.000     -43148034.251990    -128407605.358281    -57353877.959794
 1 Jan 2026 19:21:00.000     -44823353.881451    -127832523.505389    -57353286.721828
 1 Jan 2026 19:24:00.000     -46490964.102898    -127235403.540637    -57352883.110340
 1 Jan 2026 19:27:00.000     -48150623.871136    -126616341.615975    -57352666.131151
 1 Jan 2026 19:30:00.000     -49802093.175620    -125975442.285153    -57352627.666658
 1 Jan 2026 19:33:00.000     -51445131.527702    -125312818.568084    -57352752.785538
 1 Jan 2026 19:36:00.000     -53079496.519684    -124628591.874661    -57353020.312416
 1 Jan 2026 19:39:00.000     -54704942.508476    -123922891.787620    -57353403.635761
 1 Jan 2026 19:42:00.000     -56321219.472094    -123195855.707946    -57353871.723182
 1 Jan 2026 19:45:00.000     -57928072.080541    -122447628.370425    -57354390.305392
 1 Jan 2026 19:48:00.000     -59525239.015024    -121678361.240735    -57354923.183670
 1 Jan 2026 19:51:00.000     -61112452.560079    -120888211.809285    -57355433.610931
 1 Jan 2026 19:54:00.000     -62689438.483538    -120077342.800243    -57355885.693723
 1 Jan 2026 19:57:00.000     -64255916.208556    -119245921.317295    -57356245.761652
 1 Jan 2026 20:00:00.000     -65811599.271718    -118394117.949925    -57356483.651991
 1 Jan 2026 20:03:00.000     -67356196.050745    -117522105.865923    -57356573.860468
 1 Jan 2026 20:06:00.000     -68889410.736050    -116630059.916740    -57356496.514316
 1 Jan 2026 20:09:00.000     -70410944.511540    -115718155.782774    -57356238.130471
 1 Jan 2026 20:12:00.000     -71920496.903074    -114786569.184984    -57355792.129984
 1 Jan 2026 20:15:00.000     -73417767.247123    -113835475.187980    -57355159.089023
 1 Jan 2026 20:18:00.000     -74902456.228306    -112865047.617515    -57354346.716895
 1 Jan 2026 20:21:00.000     -76374267.432433    -111875458.612322    -57353369.561913
 1 Jan 2026 20:24:00.000     -77832908.861480    -110866878.326593    -57352248.456342
 1 Jan 2026 20:27:00.000     -79278094.358892    -109839474.794947    -57351009.721596
 1 Jan 2026 20:30:00.000     -80709544.897021    -108793413.967028    -57349684.164009
 1 Jan 2026 20:33:00.000     -82126989.684103    -107728859.913436    -57348305.899494
 1 Jan 2026 20:36:00.000     -83530167.054731    -106645975.199409    -57346911.051937
 1 Jan 2026 20:39:00.000     -84918825.116121    -105544921.416884    -57345536.374980
 1 Jan 2026 20:42:00.000     -86292722.131023    -104425859.860484    -57344217.849771
 1 Jan 2026 20:45:00.000     -87651626.628078    -103288952.327498    -57342989.312198
 1 Jan 2026 20:48:00.000     -88995317.239790    -102134362.017649    -57341881.161963
 1 Jan 2026 20:51:00.000     -90323582.278249    -100962254.504195    -57340919.202755
 1 Jan 2026 20:54:00.000     -91636219.067554     -99772798.745093    -57340123.657772
 1 Jan 2026 20:57:00.000     -92933033.060554     -98566168.100520    -57339508.398162
 1 Jan 2026 21:00:00.000     -94213836.774543     -97342541.322156    -57339080.413794
 1 Jan 2026 21:03:00.000     -95478448.586668     -96102103.479550    -57338839.546587
 1 Jan 2026 21:06:00.000     -96726691.434086     -94845046.790201    -57338778.496531
 1 Jan 2026 21:09:00.000     -97958391.466668     -93571571.322385    -57338883.100209
 1 Jan 2026 21:12:00.000     -99173376.701183     -92281885.543179    -57339132.871163
 1 Jan 2026 21:15:00.000    -100371475.724912     -90976206.688885    -57339501.781505
 1 Jan 2026 21:18:00.000    -101552516.494458     -89654760.940349    -57339959.254949
 1 Jan 2026 21:21:00.000    -102716325.271308     -88317783.392062    -57340471.333370
 1 Jan 2026 21:24:00.000    -103862725.730442     -86965517.810545    -57341001.972395
 1 Jan 2026 21:27:00.000    -104991538.271498     -85598216.184815    -57341514.416587
 1 Jan 2026 21:30:00.000    -106102579.554648     -84216138.078728    -57341972.601755
 1 Jan 2026 21:33:00.000    -107195662.274958     -82819549.802198    -57342342.530902
 1 Jan 2026 21:36:00.000    -108270595.180635     -81408723.424748    -57342593.571285
 1 Jan 2026 21:39:00.000    -109327183.331848     -79983935.660902    -57342699.623143
 1 Jan 2026 21:42:00.000    -110365228.588580     -78545466.661943    -57342640.115461
 1 Jan 2026 21:45:00.000    -111384530.308214     -77093598.752471    -57342400.790810
 1 Jan 2026 21:48:00.000    -112384886.226620     -75628615.152947    -57341974.249304
 1 Jan 2026 21:51:00.000    -113366093.490624     -74150798.730642    -57341360.230924
 1 Jan 2026 21:54:00.000    -114327949.805088     -72660430.821338    -57340565.625436
 1 Jan 2026 21:57:00.000    -115270254.654652     -71157790.162231    -57339604.209533
 1 Jan 2026 22:00:00.000    -116192810.558198     -69643151.973655    -57338496.121217
 1 Jan 2026 22:03:00.000    -117095424.313939     -68116787.222381    -57337267.091485
 1 Jan 2026 22:06:00.000    -117977908.194057     -66578962.093705    -57335947.462624
 1 Jan 2026 22:09:00.000    -118840081.050431     -65029937.692385    -57334571.030576
 1 Jan 2026 22:12:00.000    -119681769.296653     -63469969.985099    -57333173.755540
 1 Jan 2026 22:15:00.000    -120502807.736589     -61899309.988401    -57331792.389998
 1 Jan 2026 22:18:00.000    -121303040.215387     -60318204.197855    -57330463.076513
 1 Jan 2026 22:21:00.000    -122082320.075471     -58726895.245145    -57329219.968802
 1 Jan 2026 22:24:00.000    -122840510.406853     -57125622.761860    -57328093.928683
 1 Jan 2026 22:27:00.000    -123577484.088272     -55514624.420895    -57327111.348618
 1 Jan 2026 22:30:00.000    -124293123.622768     -53894137.119609    -57326293.144777
 1 Jan 2026 22:33:00.000    -124987320.777950     -52264398.263413    -57325653.959028
 1 Jan 2026 22:36:00.000    -125659976.047560     -50625647.104155    -57325201.600320
 1 Jan 2026 22:39:00.000    -126310997.956364     -48978126.085207    -57324936.746744
 1 Jan 2026 22:42:00.000    -126940302.235112     -47322082.144029    -57324852.919666
 1 Jan 2026 22:45:00.000    -127547810.895837     -45657767.924129    -57324936.730906
 1 Jan 2026 22:48:00.000    -128133451.240362     -43985442.850602    -57325168.393525
 1 Jan 2026 22:51:00.000    -128697154.836154     -42305374.028011    -57325522.476751
 1 Jan 2026 22:54:00.000    -129238856.493936     -40617836.924927    -57325968.876225
 1 Jan 2026 22:57:00.000    -129758493.280456     -38923115.816894    -57326473.962562
 1 Jan 2026 23:00:00.000    -130256003.597852     -37221503.967644    -57327001.864394
 1 Jan 2026 23:03:00.000    -130731326.358062     -35513303.537767    -57327515.836953
 1 Jan 2026 23:06:00.000    -131184400.276959     -33798825.219387    -57327979.663980
 1 Jan 2026 23:09:00.000    -131615163.308372     -32078387.605540    -57328359.039464
 1 Jan 2026 23:12:00.000    -132023552.233210     -30352316.312216    -57328622.876507
 1 Jan 2026 23:15:00.000    -132409502.413581     -28620942.880332    -57328744.493363
 1 Jan 2026 23:18:00.000    -132772947.716330     -26884603.492874    -57328702.631418
 1 Jan 2026 23:21:00.000    -133113820.605001     -25143637.549584    -57328482.266258
 1 Jan 2026 23:24:00.000    -133432052.394003     -23398386.146976    -57328075.180890
 1 Jan 2026 23:27:00.000    -133727573.653913     -21649190.515167    -57327480.279238
 1 Jan 2026 23:30:00.000    -134000314.752451     -19896390.465348    -57326703.627966
 1 Jan 2026 23:33:00.000    -134250206.511952     -18140322.901337    -57325758.225016
 1 Jan 2026 23:36:00.000    -134477180.961074     -16381320.447142    -57324663.503704
 1 Jan 2026 23:39:00.000    -134681172.156252     -14619710.238376    -57323444.591289
 1 Jan 2026 23:42:00.000    -134862117.046873     -12855812.920085    -57322131.350309
 1 Jan 2026 23:45:00.000    -135019956.357573     -11089941.886156    -57320757.239243
 1 Jan 2026 23:48:00.000    -135154635.461128      -9322402.787222    -57319358.035990
 1 Jan 2026 23:51:00.000    -135266105.216399      -7553493.324254    -57317970.472851
 1 Jan 2026 23:54:00.000    -135354322.747373      -5783503.335080    -57316630.835097
 1 Jan 2026 23:57:00.000    -135419252.141619      -4012715.170328    -57315373.576596
 2 Jan 2026 00:00:00.000    -135460865.049275      -2241404.344975    -57314230.005311
 2 Jan 2026 00:03:00.000    -135479141.166955       -469840.441634    -57313227.088820
 2 Jan 2026 00:06:00.000    -135474068.594516       1301711.767518    -57312386.425433
 2 Jan 2026 00:09:00.000    -135445644.056460       3072991.021188    -57311723.420164
 2 Jan 2026 00:12:00.000    -135393872.983682       4843738.139595    -57311246.696994
 2 Jan 2026 00:15:00.000    -135318769.455225       6613694.517676    -57310957.769842
 2 Jan 2026 00:18:00.000    -135220356.003508       8382600.596540    -57310850.984800
 2 Jan 2026 00:21:00.000    -135098663.290245      10150194.369520    -57310913.735854
 2 Jan 2026 00:24:00.000    -134953729.663571      11916209.978409    -57311126.945825
 2 Jan 2026 00:27:00.000    -134785600.610028      13680376.452006    -57311465.794220
 2 Jan 2026 00:30:00.000    -134594328.117639      15442416.634447    -57311900.664191
 2 Jan 2026 00:33:00.000    -134379969.968538      17202046.343712    -57312398.272496
 2 Jan 2026 00:36:00.000    -134142588.981234      18958973.792829    -57312922.939337
 2 Jan 2026 00:39:00.000    -133882252.223816      20712899.296459    -57313437.949636
 2 Jan 2026 00:42:00.000    -133599030.219939      22463515.275656    -57313906.953808
 2 Jan 2026 00:45:00.000    -133292996.169554      24210506.562571    -57314295.354589
 2 Jan 2026 00:48:00.000    -132964225.205777      25953550.996292    -57314571.627010
 2 Jan 2026 00:51:00.000    -132612793.708350      27692320.290264    -57314708.521152
 2 Jan 2026 00:54:00.000    -132238778.692568      29426481.142088    -57314684.101805
 2 Jan 2026 00:57:00.000    -131842257.290554      31155696.547821    -57314482.585346
 2 Jan 2026 01:00:00.000    -131423306.339376      32879627.275313    -57314094.941927
 2 Jan 2026 01:03:00.000    -130982002.087640      34597933.445707    -57313519.239986
 2 Jan 2026 01:06:00.000    -130518420.029156      36310276.168106    -57312760.719942
 2 Jan 2026 01:09:00.000    -130032634.868809      38016319.170853    -57311831.594257
 2 Jan 2026 01:12:00.000    -129524720.622337      39715730.372778    -57310750.581503
 2 Jan 2026 01:15:00.000    -128994750.847981      41408183.340333    -57309542.192200
 2 Jan 2026 01:18:00.000    -128442799.004419      43093358.580490    -57308235.793676
 2 Jan 2026 01:21:00.000    -127868938.925718      44770944.625579    -57306864.489632
 2 Jan 2026 01:24:00.000    -127273245.400773      46440638.873557    -57305463.857150
 2 Jan 2026 01:27:00.000    -126655794.841414      48102148.156393    -57304070.589337
 2 Jan 2026 01:30:00.000    -126016666.020708      49755189.018849    -57302721.095391
 2 Jan 2026 01:33:00.000    -125355940.860484      51399487.700639    -57301450.111499
 2 Jan 2026 01:36:00.000    -124673705.245399      53034779.825441    -57300289.375561
 2 Jan 2026 01:39:00.000    -123970049.839505      54660809.810786    -57299266.416312
 2 Jan 2026 01:42:00.000    -123245070.880642      56277330.022957    -57298403.503027
 2 Jan 2026 01:45:00.000    -122498870.928155      57884099.709686    -57297716.795895
 2 Jan 2026 01:48:00.000    -121731559.540044      59480883.751666    -57297215.729467
 2 Jan 2026 01:51:00.000    -120943253.857279      61067451.279736    -57296902.652701
 2 Jan 2026 01:54:00.000    -120134079.075083      62643574.209506    -57296772.739347
 2 Jan 2026 01:57:00.000    -119304168.783970      64209025.747422    -57296814.172078
 2 Jan 2026 02:00:00.000    -118453665.166672      65763578.923325    -57297008.593352
 2 Jan 2026 02:03:00.000    -117582719.041222      67307005.202835    -57297331.805799
 2 Jan 2026 02:06:00.000    -116691489.744735      68839073.230076    -57297754.695412
 2 Jan 2026 02:09:00.000    -115780144.857396      70359547.745754    -57298244.342318
 2 Jan 2026 02:12:00.000    -114848859.770875      71868188.719372    -57298765.276758
 2 Jan 2026 02:15:00.000    -113897817.110536      73364750.726137    -57299280.832344
 2 Jan 2026 02:18:00.000    -112927206.025497      74848982.590291    -57299754.544981
 2 Jan 2026 02:21:00.000    -111937221.365243      76320627.306791    -57300151.544056
 2 Jan 2026 02:24:00.000    -110928062.765583      77779422.243240    -57300439.882847
 2 Jan 2026 02:27:00.000    -109899933.670154      79225099.614099    -57300591.757369
 2 Jan 2026 02:30:00.000    -108853040.316604      80657387.209357    -57300584.567165
 2 Jan 2026 02:33:00.000    -107787590.718331      82076009.351198    -57300401.777573
 2 Jan 2026 02:36:00.000    -106703793.673751      83480688.044173    -57300033.550564
 2 Jan 2026 02:39:00.000    -105601857.834874      84871144.278037    -57299477.120089
 2 Jan 2026 02:42:00.000    -104481990.866001      86247099.437251    -57298736.897610
 2 Jan 2026 02:45:00.000    -103344398.721015      87608276.768062    -57297824.303789
 2 Jan 2026 02:48:00.000    -102189285.064704      88954402.852403    -57296757.332766
 2 Jan 2026 02:51:00.000    -101016850.859235      90285209.038398    -57295559.865634
 2 Jan 2026 02:54:00.000     -99827294.132112      91600432.779166    -57294260.759313
 2 Jan 2026 02:57:00.000     -98620809.936095      92899818.835644    -57292892.745591
 2 Jan 2026 03:00:00.000     -97397590.505462      94183120.304357    -57291491.182318
 2 Jan 2026 03:03:00.000     -96157825.606448      95450099.437801    -57290092.704417
 2 Jan 2026 03:06:00.000     -94901703.073018      96700528.232769    -57288733.826170
 2 Jan 2026 03:09:00.000     -93629409.512727      97934188.770428    -57287449.548102
 2 Jan 2026 03:12:00.000     -92341131.161056      99150873.300967    -57286272.021627
 2 Jan 2026 03:15:00.000     -91037054.857297     100350384.074478    -57285229.322388
 2 Jan 2026 03:18:00.000     -89717369.109972     101532532.928810    -57284344.379098
 2 Jan 2026 03:21:00.000     -88382265.216260     102697140.653177    -57283634.098755
 2 Jan 2026 03:24:00.000     -87031938.396881     103844036.154145    -57283108.721597
 2 Jan 2026 03:27:00.000     -85666588.906880     104973055.456682    -57282771.430408
 2 Jan 2026 03:30:00.000     -84286423.082371     106084040.578499    -57282618.229091
 2 Jan 2026 03:33:00.000     -82891654.284895     107176838.319386    -57282638.095124
 2 Jan 2026 03:36:00.000     -81482503.707574     108251299.009692    -57282813.400103
 2 Jan 2026 03:39:00.000     -80059201.011503     109307275.262515    -57283120.582305
 2 Jan 2026 03:42:00.000     -78621984.765878     110344620.773433    -57283531.045631
 2 Jan 2026 03:45:00.000     -77171102.671810     111363189.209018    -57284012.250620
 2 Jan 2026 03:48:00.000     -75706811.556841     112362833.221615    -57284528.955906
 2 Jan 2026 03:51:00.000     -74229377.134966     113343403.622797    -57285044.562772
 2 Jan 2026 03:54:00.000     -72739073.535131     114304748.741794    -57285522.511483
 2 Jan 2026 03:57:00.000     -71236182.609183     115246713.988412    -57285927.676127
 2 Jan 2026 04:00:00.000     -69720993.038431     116169141.632467    -57286227.704764
 2 Jan 2026 04:03:00.000     -68193799.265135     117071870.804225    -57286394.253731
 2 Jan 2026 04:06:00.000     -66654900.282097     117954737.712613    -57286404.069024
 2 Jan 2026 04:09:00.000     -65104598.318841     118817576.070751    -57286239.873500
 2 Jan 2026 04:12:00.000     -63543197.467425     119660217.711387    -57285891.026040
 2 Jan 2026 04:15:00.000     -61971002.293472     120482493.368937    -57285353.927540
 2 Jan 2026 04:18:00.000     -60388316.479528     121284233.599538    -57284632.158221
 2 Jan 2026 04:21:00.000     -58795441.547086     122065269.806703    -57283736.341034
 2 Jan 2026 04:24:00.000     -57192675.701959     122825435.337101    -57282683.736374
 2 Jan 2026 04:27:00.000     -55580312.843471     123564566.609694    -57281497.583546
 2 Jan 2026 04:30:00.000     -53958641.773117     124282504.240956    -57280206.214127
 2 Jan 2026 04:33:00.000     -52327945.631364     124979094.130064    -57278841.971051
 2 Jan 2026 04:36:00.000     -50688501.583843     125654188.469976    -57277439.974635
 2 Jan 2026 04:39:00.000     -49040580.769371     126307646.653618    -57276036.782658
 2 Jan 2026 04:42:00.000     -47384448.513034     126939336.048589    -57274668.995584
 2 Jan 2026 04:45:00.000     -45720364.798313     127549132.618644    -57273371.860164
 2 Jan 2026 04:48:00.000     -44048584.982669     128136921.375830    -57272177.924683
 2 Jan 2026 04:51:00.000     -42369360.732292     128702596.652911    -57271115.797161
 2 Jan 2026 04:54:00.000     -40682941.143388     129246062.191878    -57270209.053883
 2 Jan 2026 04:57:00.000     -38989574.010546     129767231.050232    -57269475.339905
 2 Jan 2026 05:00:00.000     -37289507.196774     130266025.332587    -57268925.695851
 2 Jan 2026 05:03:00.000     -35582990.055863     130742375.760402    -57268564.136685
 2 Jan 2026 05:06:00.000     -33870274.855127     131196221.097524    -57268387.498529
 2 Jan 2026 05:09:00.000     -32151618.146270     131627507.453170    -57268385.559374
 2 Jan 2026 05:12:00.000     -30427282.033196     132036187.487346    -57268541.429076
 2 Jan 2026 05:15:00.000     -28697535.289065     132422219.545976    -57268832.193755
 2 Jan 2026 05:18:00.000     -26962654.279610     132785566.754500    -57269229.790022
 2 Jan 2026 05:21:00.000     -25222923.656517     133126196.099180    -57269702.075665
 2 Jan 2026 05:24:00.000     -23478636.792558     133444077.524934    -57270214.055957
 2 Jan 2026 05:27:00.000     -21730095.939085     133739183.077244    -57270729.218791
 2 Jan 2026 05:30:00.000     -19977612.096610     134011486.113582    -57271210.927715
 2 Jan 2026 05:33:00.000     -18221504.599129     134260960.607041    -57271623.819699
 2 Jan 2026 05:36:00.000     -16462100.423453     134487580.561463    -57271935.154330
 2 Jan 2026 05:39:00.000     -14699733.244452     134691319.553556    -57272116.062934
 2 Jan 2026 05:42:00.000     -12934742.266845     134872150.413294    -57272142.650000
 2 Jan 2026 05:45:00.000     -11167470.871911     135030045.049569    -57271996.904842
 2 Jan 2026 05:48:00.000      -9398265.124864     135164974.423613    -57271667.388763
 2 Jan 2026 05:51:00.000      -7627472.193481     135276908.668380    -57271149.671463
 2 Jan 2026 05:54:00.000      -5855438.732471     135365817.347880    -57270446.500070
 2 Jan 2026 05:57:00.000      -4082509.289204     135431669.846603    -57269567.694327
 2 Jan 2026 06:00:00.000      -2309024.786202     135474435.875675    -57268529.771949
 2 Jan 2026 06:03:00.000       -535321.133052     135494086.079368    -57267355.318424
 2 Jan 2026 06:06:00.000       1238271.983882     135490592.723091    -57266072.125325
 2 Jan 2026 06:09:00.000       3011432.091828     135463930.442078    -57264712.129989
 2 Jan 2026 06:12:00.000       4783844.667875     135414077.028673    -57263310.197026
 2 Jan 2026 06:15:00.000       6555203.595730     135341014.235412    -57261902.788146
 2 Jan 2026 06:18:00.000       8325211.327844     135244728.571018    -57260526.571054
 2 Jan 2026 06:21:00.000      10093578.748145     135125212.066927    -57259217.020482
 2 Jan 2026 06:24:00.000      11860024.741616     134982462.993042    -57258007.064743
 2 Jan 2026 06:27:00.000      13624275.487297     134816486.503017    -57256925.829424
 2 Jan 2026 06:30:00.000      15386063.501566     134627295.191429    -57255997.526181
 2 Jan 2026 06:33:00.000      17145126.467334     134414909.547695    -57255240.528994
 2 Jan 2026 06:36:00.000      18901205.892814     134179358.294426    -57254666.673161
 2 Jan 2026 06:39:00.000      20654045.649444     133920678.601049    -57254280.803746
 2 Jan 2026 06:42:00.000      22403390.443163     133638916.166826    -57254080.590730
 2 Jan 2026 06:45:00.000      24148984.275498     133334125.170878    -57254056.617905
 2 Jan 2026 06:48:00.000      25890568.951368     133006368.090358    -57254192.742130
 2 Jan 2026 06:51:00.000      27627882.688796     132655715.391353    -57254466.709228
 2 Jan 2026 06:54:00.000      29360658.881923     132282245.100558    -57254851.003046
 2 Jan 2026 06:57:00.000      31088625.063392     131886042.268870    -57255313.895255
 2 Jan 2026 07:00:00.000      32811502.104572     131467198.341132    -57255820.655879
 2 Jan 2026 07:03:00.000      34529003.683802     131025810.448750    -57256334.878322
